//1	2	0	1	1	0	0.0	0
//Energy[eV]	XS[cm2]
21.78	1.11844E-15
21.8	1.11845E-15
21.82	1.11845E-15
21.84	1.11845E-15
21.86	1.11846E-15
21.88	1.11846E-15
21.9	1.11847E-15
21.92	1.11847E-15
21.94	1.11848E-15
21.96	1.11848E-15
21.98	1.11849E-15
22	1.11849E-15
22.02	1.11849E-15
22.04	1.11849E-15
22.06	1.11849E-15
22.08	1.11849E-15
22.1	1.11849E-15
22.12	1.11849E-15
22.14	1.11848E-15
22.16	1.11848E-15
22.18	1.11847E-15
22.2	1.11846E-15
22.22	1.11846E-15
22.24	1.11845E-15
22.26	1.11844E-15
22.28	1.11843E-15
22.3	1.11842E-15
22.32	1.1184E-15
22.34	1.11839E-15
22.36	1.11838E-15
22.38	1.11837E-15
22.4	1.11835E-15
22.42	1.11834E-15
22.44	1.11832E-15
22.46	1.1183E-15
22.48	1.11829E-15
22.5	1.11827E-15
22.52	1.11825E-15
22.54	1.11823E-15
22.56	1.11821E-15
22.58	1.1182E-15
22.6	1.11818E-15
22.62	1.11816E-15
22.64	1.11814E-15
22.66	1.11812E-15
22.68	1.11809E-15
22.7	1.11807E-15
22.72	1.11805E-15
22.74	1.11803E-15
22.76	1.11801E-15
22.78	1.11798E-15
22.8	1.11796E-15
22.82	1.11794E-15
22.84	1.11792E-15
22.86	1.11789E-15
22.88	1.11787E-15
22.9	1.11785E-15
22.92	1.11782E-15
22.94	1.1178E-15
22.96	1.11778E-15
22.98	1.11775E-15
23	1.11773E-15
23.02	1.11771E-15
