2.6 2.156e-07 2.6 0.077731 3.9 0.0097829 5.2 0.0086148 5.2 0.038258 5.2 0.05856 5.2 0.067076 5.2 0.069241 5.2 0.068408 5.2 0.066301 5.2 0.063868 5.2 0.061596 5.2 0.059664 5.2 0.058085 5.2 0.056811 5.2 0.05578 5.2 0.054938 5.2 0.054242 5.2 0.053162 5.2 0.052364 
2.61 1.7291e-07 2.61 0.075531 3.915 0.0091971 5.22 0.0081717 5.22 0.037361 5.22 0.05778 5.22 0.066502 5.22 0.068828 5.22 0.068107 5.22 0.066073 5.22 0.063685 5.22 0.06144 5.22 0.059523 5.22 0.057953 5.22 0.056684 5.22 0.055655 5.22 0.054815 5.22 0.054119 5.22 0.05304 5.22 0.052242 
2.62 1.3836e-07 2.62 0.073368 3.93 0.0086376 5.24 0.0077464 5.24 0.036474 5.24 0.057002 5.24 0.065926 5.24 0.068413 5.24 0.067803 5.24 0.065843 5.24 0.063501 5.24 0.061283 5.24 0.059381 5.24 0.05782 5.24 0.056556 5.24 0.05553 5.24 0.054691 5.24 0.053997 5.24 0.052918 5.24 0.05212 
2.63 1.1047e-07 2.63 0.071243 3.945 0.0081039 5.26 0.0073384 5.26 0.035598 5.26 0.056224 5.26 0.065348 5.26 0.067995 5.26 0.067497 5.26 0.06561 5.26 0.063314 5.26 0.061124 5.26 0.059239 5.26 0.057687 5.26 0.056427 5.26 0.055405 5.26 0.054567 5.26 0.053873 5.26 0.052795 5.26 0.051997 
2.64 8.7999e-08 2.64 0.069155 3.96 0.0075953 5.28 0.0069474 5.28 0.034733 5.28 0.055448 5.28 0.064768 5.28 0.067575 5.28 0.067189 5.28 0.065376 5.28 0.063127 5.28 0.060964 5.28 0.059095 5.28 0.057552 5.28 0.056298 5.28 0.055278 5.28 0.054442 5.28 0.053749 5.28 0.052672 5.28 0.051874 
2.65 6.994e-08 2.65 0.067105 3.975 0.0071112 5.3 0.0065729 5.3 0.033878 5.3 0.054673 5.3 0.064186 5.3 0.067153 5.3 0.066879 5.3 0.06514 5.3 0.062937 5.3 0.060803 5.3 0.05895 5.3 0.057417 5.3 0.056168 5.3 0.055151 5.3 0.054317 5.3 0.053625 5.3 0.052549 5.3 0.051751 
2.66 5.5461e-08 2.66 0.065093 3.99 0.0066509 5.32 0.0062145 5.32 0.033034 5.32 0.0539 5.32 0.063603 5.32 0.066727 5.32 0.066566 5.32 0.064902 5.32 0.062746 5.32 0.06064 5.32 0.058804 5.32 0.05728 5.32 0.056037 5.32 0.055023 5.32 0.054191 5.32 0.0535 5.32 0.052425 5.32 0.051627 
2.67 4.3879e-08 2.67 0.063119 4.005 0.0062139 5.34 0.0058717 5.34 0.032202 5.34 0.053129 5.34 0.063018 5.34 0.0663 5.34 0.06625 5.34 0.064662 5.34 0.062554 5.34 0.060476 5.34 0.058657 5.34 0.057143 5.34 0.055905 5.34 0.054895 5.34 0.054065 5.34 0.053375 5.34 0.0523 5.34 0.051503 
2.68 3.4636e-08 2.68 0.061183 4.02 0.0058008 5.36 0.005544 5.36 0.031381 5.36 0.052359 5.36 0.062431 5.36 0.06587 5.36 0.065933 5.36 0.064419 5.36 0.062359 5.36 0.060311 5.36 0.058509 5.36 0.057005 5.36 0.055773 5.36 0.054766 5.36 0.053938 5.36 0.053249 5.36 0.052176 5.36 0.051379 
2.69 2.7277e-08 2.69 0.059285 4.035 0.0054109 5.38 0.0052311 5.38 0.030572 5.38 0.051592 5.38 0.061842 5.38 0.065438 5.38 0.065613 5.38 0.064175 5.38 0.062164 5.38 0.060145 5.38 0.05836 5.38 0.056866 5.38 0.05564 5.38 0.054636 5.38 0.05381 5.38 0.053123 5.38 0.052051 5.38 0.051254 
2.7 2.1432e-08 2.7 0.057424 4.05 0.0050432 5.4 0.0049325 5.4 0.029774 5.4 0.050827 5.4 0.061253 5.4 0.065003 5.4 0.065291 5.4 0.063929 5.4 0.061966 5.4 0.059977 5.4 0.05821 5.4 0.056726 5.4 0.055506 5.4 0.054506 5.4 0.053682 5.4 0.052996 5.4 0.051925 5.4 0.051129 
2.71 1.68e-08 2.71 0.055602 4.065 0.0046968 5.42 0.0046477 5.42 0.028987 5.42 0.050064 5.42 0.060662 5.42 0.064566 5.42 0.064967 5.42 0.063681 5.42 0.061767 5.42 0.059808 5.42 0.058058 5.42 0.056585 5.42 0.055371 5.42 0.054375 5.42 0.053553 5.42 0.052868 5.42 0.051799 5.42 0.051004 
2.72 1.3139e-08 2.72 0.053818 4.08 0.0043707 5.44 0.0043763 5.44 0.028213 5.44 0.049304 5.44 0.060069 5.44 0.064127 5.44 0.06464 5.44 0.063432 5.44 0.061566 5.44 0.059637 5.44 0.057906 5.44 0.056443 5.44 0.055236 5.44 0.054244 5.44 0.053424 5.44 0.052741 5.44 0.051673 5.44 0.050879 
2.73 1.0251e-08 2.73 0.052072 4.095 0.004064 5.46 0.0041179 5.46 0.027451 5.46 0.048547 5.46 0.059476 5.46 0.063686 5.46 0.064312 5.46 0.06318 5.46 0.061364 5.46 0.059465 5.46 0.057752 5.46 0.0563 5.46 0.0551 5.46 0.054111 5.46 0.053294 5.46 0.052612 5.46 0.051546 5.46 0.050753 
2.74 7.9798e-09 2.74 0.050364 4.11 0.0037757 5.48 0.003872 5.48 0.0267 5.48 0.047792 5.48 0.058882 5.48 0.063242 5.48 0.063981 5.48 0.062926 5.48 0.06116 5.48 0.059292 5.48 0.057597 5.48 0.056157 5.48 0.054963 5.48 0.053978 5.48 0.053164 5.48 0.052483 5.48 0.051419 5.48 0.050627 
2.75 6.197e-09 2.75 0.048693 4.125 0.0035051 5.5 0.0036382 5.5 0.025962 5.5 0.047041 5.5 0.058286 5.5 0.062797 5.5 0.063648 5.5 0.06267 5.5 0.060955 5.5 0.059117 5.5 0.057441 5.5 0.056012 5.5 0.054825 5.5 0.053845 5.5 0.053032 5.5 0.052354 5.5 0.051291 5.5 0.0505 
2.76 4.8011e-09 2.76 0.04706 4.14 0.0032511 5.52 0.0034161 5.52 0.025236 5.52 0.046293 5.52 0.05769 5.52 0.062349 5.52 0.063313 5.52 0.062413 5.52 0.060747 5.52 0.058942 5.52 0.057285 5.52 0.055867 5.52 0.054686 5.52 0.05371 5.52 0.052901 5.52 0.052224 5.52 0.051163 5.52 0.050373 
2.77 3.7108e-09 2.77 0.045464 4.155 0.0030131 5.54 0.0032053 5.54 0.024522 5.54 0.045548 5.54 0.057093 5.54 0.0619 5.54 0.062975 5.54 0.062153 5.54 0.060539 5.54 0.058764 5.54 0.057127 5.54 0.05572 5.54 0.054547 5.54 0.053575 5.54 0.052769 5.54 0.052093 5.54 0.051035 5.54 0.050246 
2.78 2.8613e-09 2.78 0.043906 4.17 0.0027902 5.56 0.0030052 5.56 0.02382 5.56 0.044807 5.56 0.056495 5.56 0.061449 5.56 0.062636 5.56 0.061892 5.56 0.060328 5.56 0.058586 5.56 0.056967 5.56 0.055573 5.56 0.054407 5.56 0.05344 5.56 0.052636 5.56 0.051963 5.56 0.050906 5.56 0.050118 
2.79 2.201e-09 2.79 0.042385 4.185 0.0025816 5.58 0.0028156 5.58 0.023131 5.58 0.04407 5.58 0.055897 5.58 0.060995 5.58 0.062295 5.58 0.061629 5.58 0.060116 5.58 0.058406 5.58 0.056807 5.58 0.055425 5.58 0.054266 5.58 0.053303 5.58 0.052502 5.58 0.051831 5.58 0.050777 5.58 0.04999 
2.8 1.6891e-09 2.8 0.0409 4.2 0.0023866 5.6 0.0026361 5.6 0.022454 5.6 0.043336 5.6 0.055299 5.6 0.06054 5.6 0.061951 5.6 0.061364 5.6 0.059903 5.6 0.058225 5.6 0.056646 5.6 0.055275 5.6 0.054124 5.6 0.053166 5.6 0.052368 5.6 0.051699 5.6 0.050648 5.6 0.049862 
2.81 1.2931e-09 2.81 0.039452 4.215 0.0022045 5.62 0.0024661 5.62 0.02179 5.62 0.042606 5.62 0.0547 5.62 0.060083 5.62 0.061606 5.62 0.061097 5.62 0.059688 5.62 0.058042 5.62 0.056483 5.62 0.055125 5.62 0.053981 5.62 0.053028 5.62 0.052234 5.62 0.051567 5.62 0.050518 5.62 0.049734 
2.82 9.8755e-10 2.82 0.03804 4.23 0.0020345 5.64 0.0023054 5.64 0.021138 5.64 0.041881 5.64 0.0541 5.64 0.059625 5.64 0.061258 5.64 0.060828 5.64 0.059471 5.64 0.057859 5.64 0.05632 5.64 0.054974 5.64 0.053838 5.64 0.05289 5.64 0.052099 5.64 0.051434 5.64 0.050387 5.64 0.049605 
2.83 7.5239e-10 2.83 0.036665 4.245 0.0018761 5.66 0.0021535 5.66 0.020499 5.66 0.04116 5.66 0.053501 5.66 0.059165 5.66 0.060909 5.66 0.060558 5.66 0.059253 5.66 0.057673 5.66 0.056155 5.66 0.054822 5.66 0.053694 5.66 0.052751 5.66 0.051963 5.66 0.0513 5.66 0.050256 5.66 0.049476 
2.84 5.7184e-10 2.84 0.035324 4.26 0.0017284 5.68 0.0020102 5.68 0.019872 5.68 0.040443 5.68 0.052902 5.68 0.058703 5.68 0.060558 5.68 0.060285 5.68 0.059033 5.68 0.057487 5.68 0.05599 5.68 0.054669 5.68 0.053549 5.68 0.052611 5.68 0.051826 5.68 0.051166 5.68 0.050125 5.68 0.049346 
2.85 4.3356e-10 2.85 0.034019 4.275 0.0015911 5.7 0.0018749 5.7 0.019257 5.7 0.039732 5.7 0.052302 5.7 0.058239 5.7 0.060204 5.7 0.060011 5.7 0.058812 5.7 0.057299 5.7 0.055823 5.7 0.054515 5.7 0.053403 5.7 0.052471 5.7 0.05169 5.7 0.051031 5.7 0.049993 5.7 0.049216 
2.86 3.2792e-10 2.86 0.032749 4.29 0.0014633 5.72 0.0017474 5.72 0.018655 5.72 0.039024 5.72 0.051703 5.72 0.057774 5.72 0.059849 5.72 0.059735 5.72 0.058589 5.72 0.05711 5.72 0.055655 5.72 0.054361 5.72 0.053257 5.72 0.05233 5.72 0.051552 5.72 0.050896 5.72 0.049861 5.72 0.049086 
2.87 2.4741e-10 2.87 0.031514 4.305 0.0013446 5.74 0.0016273 5.74 0.018065 5.74 0.038322 5.74 0.051104 5.74 0.057308 5.74 0.059492 5.74 0.059457 5.74 0.058364 5.74 0.05692 5.74 0.055486 5.74 0.054205 5.74 0.05311 5.74 0.052188 5.74 0.051414 5.74 0.050761 5.74 0.049729 5.74 0.048955 
2.88 1.8621e-10 2.88 0.030313 4.32 0.0012345 5.76 0.0015143 5.76 0.017488 5.76 0.037625 5.76 0.050506 5.76 0.05684 5.76 0.059133 5.76 0.059178 5.76 0.058138 5.76 0.056728 5.76 0.055315 5.76 0.054048 5.76 0.052962 5.76 0.052045 5.76 0.051275 5.76 0.050625 5.76 0.049596 5.76 0.048824 
2.89 1.3981e-10 2.89 0.029145 4.335 0.0011323 5.78 0.001408 5.78 0.016923 5.78 0.036932 5.78 0.049907 5.78 0.056371 5.78 0.058773 5.78 0.058897 5.78 0.057911 5.78 0.056535 5.78 0.055144 5.78 0.053891 5.78 0.052813 5.78 0.051902 5.78 0.051136 5.78 0.050488 5.78 0.049463 5.78 0.048693 
2.9 1.0471e-10 2.9 0.028011 4.35 0.0010377 5.8 0.0013082 5.8 0.016371 5.8 0.036246 5.8 0.04931 5.8 0.055901 5.8 0.05841 5.8 0.058614 5.8 0.057682 5.8 0.056341 5.8 0.054972 5.8 0.053732 5.8 0.052663 5.8 0.051759 5.8 0.050996 5.8 0.050351 5.8 0.049329 5.8 0.048561 
2.91 7.8229e-11 2.91 0.026909 4.365 0.00095015 5.82 0.0012145 5.82 0.015831 5.82 0.035564 5.82 0.048713 5.82 0.055429 5.82 0.058046 5.82 0.058329 5.82 0.057451 5.82 0.056145 5.82 0.054798 5.82 0.053573 5.82 0.052513 5.82 0.051614 5.82 0.050855 5.82 0.050213 5.82 0.049195 5.82 0.048429 
2.92 5.8301e-11 2.92 0.02584 4.38 0.00086918 5.84 0.0011266 5.84 0.015303 5.84 0.034888 5.84 0.048117 5.84 0.054956 5.84 0.05768 5.84 0.058042 5.84 0.057219 5.84 0.055948 5.84 0.054624 5.84 0.053412 5.84 0.052361 5.84 0.051469 5.84 0.050714 5.84 0.050075 5.84 0.04906 5.84 0.048297 
2.93 4.3341e-11 2.93 0.024803 4.395 0.00079438 5.86 0.0010442 5.86 0.014787 5.86 0.034218 5.86 0.047522 5.86 0.054483 5.86 0.057313 5.86 0.057754 5.86 0.056985 5.86 0.05575 5.86 0.054448 5.86 0.053251 5.86 0.052209 5.86 0.051323 5.86 0.050573 5.86 0.049936 5.86 0.048925 5.86 0.048164 
2.94 3.214e-11 2.94 0.023797 4.41 0.00072535 5.88 0.00096702 5.88 0.014283 5.88 0.033554 5.88 0.046927 5.88 0.054008 5.88 0.056944 5.88 0.057465 5.88 0.05675 5.88 0.05555 5.88 0.054271 5.88 0.053089 5.88 0.052057 5.88 0.051176 5.88 0.05043 5.88 0.049797 5.88 0.04879 5.88 0.048032 
2.95 2.3774e-11 2.95 0.022823 4.425 0.00066171 5.9 0.00089484 5.9 0.013791 5.9 0.032895 5.9 0.046334 5.9 0.053532 5.9 0.056573 5.9 0.057173 5.9 0.056513 5.9 0.05535 5.9 0.054094 5.9 0.052926 5.9 0.051903 5.9 0.051029 5.9 0.050287 5.9 0.049657 5.9 0.048654 5.9 0.047898 
2.96 1.7542e-11 2.96 0.021878 4.44 0.00060309 5.92 0.00082737 5.92 0.013311 5.92 0.032242 5.92 0.045742 5.92 0.053055 5.92 0.056201 5.92 0.05688 5.92 0.056275 5.92 0.055147 5.92 0.053915 5.92 0.052761 5.92 0.051749 5.92 0.050881 5.92 0.050144 5.92 0.049517 5.92 0.048518 5.92 0.047765 
2.97 1.2911e-11 2.97 0.020964 4.455 0.00054915 5.94 0.00076436 5.94 0.012843 5.94 0.031596 5.94 0.045152 5.94 0.052577 5.94 0.055827 5.94 0.056585 5.94 0.056035 5.94 0.054944 5.94 0.053735 5.94 0.052596 5.94 0.051593 5.94 0.050733 5.94 0.05 5.94 0.049376 5.94 0.048382 5.94 0.047631 
2.98 9.479e-12 2.98 0.020079 4.47 0.00049956 5.96 0.00070556 5.96 0.012387 5.96 0.030956 5.96 0.044562 5.96 0.052099 5.96 0.055452 5.96 0.056289 5.96 0.055794 5.96 0.054739 5.96 0.053553 5.96 0.05243 5.96 0.051437 5.96 0.050583 5.96 0.049855 5.96 0.049235 5.96 0.048244 5.96 0.047496 
2.99 6.9416e-12 2.99 0.019223 4.485 0.00045402 5.98 0.00065073 5.98 0.011942 5.98 0.030322 5.98 0.043975 5.98 0.05162 5.98 0.055075 5.98 0.055991 5.98 0.055552 5.98 0.054534 5.98 0.053371 5.98 0.052264 5.98 0.051281 5.98 0.050433 5.98 0.04971 5.98 0.049093 5.98 0.048107 5.98 0.047362 
3 5.0707e-12 3 0.018395 4.5 0.00041223 6 0.00059967 6 0.011509 6 0.029694 6 0.043388 6 0.05114 6 0.054696 6 0.055692 6 0.055308 6 0.054326 6 0.053188 6 0.052096 6 0.051123 6 0.050283 6 0.049564 6 0.04895 6 0.047969 6 0.047227 
3.01 3.6945e-12 3.01 0.017595 4.515 0.00037394 6.02 0.00055214 6.02 0.011087 6.02 0.029074 6.02 0.042804 6.02 0.05066 6.02 0.054317 6.02 0.055391 6.02 0.055062 6.02 0.054118 6.02 0.053004 6.02 0.051927 6.02 0.050965 6.02 0.050131 6.02 0.049418 6.02 0.048807 6.02 0.047831 6.02 0.047091 
3.02 2.6849e-12 3.02 0.016822 4.53 0.00033887 6.04 0.00050794 6.04 0.010677 6.04 0.028459 6.04 0.042221 6.04 0.050179 6.04 0.053936 6.04 0.055088 6.04 0.054815 6.04 0.053908 6.04 0.052818 6.04 0.051757 6.04 0.050805 6.04 0.049979 6.04 0.049271 6.04 0.048664 6.04 0.047692 6.04 0.046955 
3.03 1.9462e-12 3.03 0.016076 4.545 0.0003068 6.06 0.00046688 6.06 0.010277 6.06 0.027852 6.06 0.04164 6.06 0.049698 6.06 0.053554 6.06 0.054784 6.06 0.054567 6.06 0.053697 6.06 0.052632 6.06 0.051587 6.06 0.050646 6.06 0.049826 6.06 0.049123 6.06 0.04852 6.06 0.047553 6.06 0.046819 
3.04 1.407e-12 3.04 0.015355 4.56 0.00027748 6.08 0.00042877 6.08 0.0098889 6.08 0.027251 6.08 0.041062 6.08 0.049216 6.08 0.05317 6.08 0.054479 6.08 0.054317 6.08 0.053485 6.08 0.052444 6.08 0.051415 6.08 0.050485 6.08 0.049673 6.08 0.048975 6.08 0.048375 6.08 0.047413 6.08 0.046683 
3.05 1.0146e-12 3.05 0.01466 4.575 0.00025073 6.1 0.00039343 6.1 0.0095114 6.1 0.026657 6.1 0.040485 6.1 0.048734 6.1 0.052785 6.1 0.054172 6.1 0.054066 6.1 0.053272 6.1 0.052255 6.1 0.051243 6.1 0.050323 6.1 0.049519 6.1 0.048826 6.1 0.04823 6.1 0.047274 6.1 0.046546 
3.06 7.2974e-13 3.06 0.01399 4.59 0.00022633 6.12 0.00036069 6.12 0.0091446 6.12 0.02607 6.12 0.03991 6.12 0.048252 6.12 0.052399 6.12 0.053864 6.12 0.053814 6.12 0.053057 6.12 0.052066 6.12 0.05107 6.12 0.050161 6.12 0.049364 6.12 0.048676 6.12 0.048085 6.12 0.047133 6.12 0.046409 
3.07 5.2348e-13 3.07 0.013344 4.605 0.0002041 6.14 0.00033038 6.14 0.0087884 6.14 0.02549 6.14 0.039338 6.14 0.047769 6.14 0.052012 6.14 0.053554 6.14 0.05356 6.14 0.052841 6.14 0.051875 6.14 0.050896 6.14 0.049998 6.14 0.049209 6.14 0.048526 6.14 0.047939 6.14 0.046992 6.14 0.046272 
3.08 3.7454e-13 3.08 0.012722 4.62 0.00018387 6.16 0.00030234 6.16 0.0084426 6.16 0.024917 6.16 0.038768 6.16 0.047287 6.16 0.051624 6.16 0.053243 6.16 0.053305 6.16 0.052624 6.16 0.051683 6.16 0.05072 6.16 0.049834 6.16 0.049053 6.16 0.048376 6.16 0.047792 6.16 0.046851 6.16 0.046134 
3.09 2.6727e-13 3.09 0.012123 4.635 0.00016548 6.18 0.00027644 6.18 0.0081071 6.18 0.024352 6.18 0.038201 6.18 0.046804 6.18 0.051234 6.18 0.05293 6.18 0.053048 6.18 0.052406 6.18 0.05149 6.18 0.050544 6.18 0.049669 6.18 0.048896 6.18 0.048224 6.18 0.047645 6.18 0.04671 6.18 0.045996 
3.1 1.9023e-13 3.1 0.011547 4.65 0.00014877 6.2 0.00025254 6.2 0.0077816 6.2 0.023793 6.2 0.037636 6.2 0.046322 6.2 0.050844 6.2 0.052616 6.2 0.05279 6.2 0.052186 6.2 0.051296 6.2 0.050368 6.2 0.049504 6.2 0.048738 6.2 0.048073 6.2 0.047497 6.2 0.046567 6.2 0.045858 
3.11 1.3504e-13 3.11 0.010993 4.665 0.00013362 6.22 0.00023049 6.22 0.0074662 6.22 0.023242 6.22 0.037074 6.22 0.045839 6.22 0.050452 6.22 0.052301 6.22 0.052531 6.22 0.051966 6.22 0.051101 6.22 0.05019 6.22 0.049338 6.22 0.04858 6.22 0.04792 6.22 0.047349 6.22 0.046425 6.22 0.045719 
3.12 9.5607e-14 3.12 0.01046 4.68 0.00011989 6.24 0.00021017 6.24 0.0071605 6.24 0.022698 6.24 0.036515 6.24 0.045357 6.24 0.05006 6.24 0.051984 6.24 0.052271 6.24 0.051744 6.24 0.050905 6.24 0.050011 6.24 0.049171 6.24 0.048421 6.24 0.047767 6.24 0.0472 6.24 0.046282 6.24 0.04558 
3.13 6.7512e-14 3.13 0.0099485 4.695 0.00010746 6.26 0.00019147 6.26 0.0068644 6.26 0.022162 6.26 0.035958 6.26 0.044875 6.26 0.049667 6.26 0.051667 6.26 0.052009 6.26 0.051521 6.26 0.050708 6.26 0.049831 6.26 0.049003 6.26 0.048262 6.26 0.047614 6.26 0.047051 6.26 0.046139 6.26 0.04544 
3.14 4.7547e-14 3.14 0.009457 4.71 9.6217e-05 6.28 0.00017428 6.28 0.0065778 6.28 0.021633 6.28 0.035405 6.28 0.044393 6.28 0.049273 6.28 0.051348 6.28 0.051746 6.28 0.051297 6.28 0.05051 6.28 0.049651 6.28 0.048834 6.28 0.048102 6.28 0.047459 6.28 0.046901 6.28 0.045995 6.28 0.0453 
3.15 3.3398e-14 3.15 0.0089855 4.725 8.6062e-05 6.3 0.00015848 6.3 0.0063005 6.3 0.021111 6.3 0.034854 6.3 0.043911 6.3 0.048878 6.3 0.051027 6.3 0.051482 6.3 0.051071 6.3 0.050311 6.3 0.049469 6.3 0.048665 6.3 0.047941 6.3 0.047305 6.3 0.046751 6.3 0.045851 6.3 0.04516 
3.16 2.3397e-14 3.16 0.0085331 4.74 7.6898e-05 6.32 0.00014398 6.32 0.0060322 6.32 0.020597 6.32 0.034307 6.32 0.04343 6.32 0.048482 6.32 0.050706 6.32 0.051216 6.32 0.050845 6.32 0.050111 6.32 0.049287 6.32 0.048495 6.32 0.047779 6.32 0.047149 6.32 0.0466 6.32 0.045706 6.32 0.04502 
3.17 1.6348e-14 3.17 0.0080995 4.755 6.8638e-05 6.34 0.00013068 6.34 0.0057729 6.34 0.020091 6.34 0.033763 6.34 0.04295 6.34 0.048085 6.34 0.050383 6.34 0.050949 6.34 0.050617 6.34 0.04991 6.34 0.049104 6.34 0.048324 6.34 0.047617 6.34 0.046993 6.34 0.046449 6.34 0.045562 6.34 0.044879 
3.18 1.1392e-14 3.18 0.007684 4.77 6.12e-05 6.36 0.0001185 6.36 0.0055223 6.36 0.019592 6.36 0.033222 6.36 0.04247 6.36 0.047688 6.36 0.050059 6.36 0.050681 6.36 0.050388 6.36 0.049708 6.36 0.04892 6.36 0.048153 6.36 0.047454 6.36 0.046837 6.36 0.046297 6.36 0.045416 6.36 0.044738 
3.19 7.9175e-15 3.19 0.0072861 4.785 5.451e-05 6.38 0.00010736 6.38 0.0052803 6.38 0.019101 6.38 0.032685 6.38 0.04199 6.38 0.04729 6.38 0.049735 6.38 0.050412 6.38 0.050158 6.38 0.049505 6.38 0.048735 6.38 0.04798 6.38 0.047291 6.38 0.04668 6.38 0.046145 6.38 0.04527 6.38 0.044596 
3.2 5.488e-15 3.2 0.0069053 4.8 4.85e-05 6.4 9.7168e-05 6.4 0.0050466 6.4 0.018617 6.4 0.032151 6.4 0.041512 6.4 0.046892 6.4 0.049409 6.4 0.050142 6.4 0.049927 6.4 0.0493 6.4 0.048549 6.4 0.047807 6.4 0.047126 6.4 0.046522 6.4 0.045992 6.4 0.045124 6.4 0.044455 
3.21 3.7939e-15 3.21 0.006541 4.815 4.3106e-05 6.42 8.786e-05 6.42 0.0048212 6.42 0.018141 6.42 0.03162 6.42 0.041034 6.42 0.046493 6.42 0.049081 6.42 0.04987 6.42 0.049695 6.42 0.049095 6.42 0.048363 6.42 0.047633 6.42 0.046962 6.42 0.046364 6.42 0.045839 6.42 0.044978 6.42 0.044312 
3.22 2.6157e-15 3.22 0.0061927 4.83 3.8271e-05 6.44 7.9367e-05 6.44 0.0046037 6.44 0.017673 6.44 0.031094 6.44 0.040557 6.44 0.046093 6.44 0.048753 6.44 0.049597 6.44 0.049462 6.44 0.048889 6.44 0.048175 6.44 0.047458 6.44 0.046796 6.44 0.046205 6.44 0.045685 6.44 0.044831 6.44 0.04417 
3.23 1.7986e-15 3.23 0.0058599 4.845 3.3941e-05 6.46 7.1626e-05 6.46 0.0043941 6.46 0.017212 6.46 0.030571 6.46 0.040081 6.46 0.045693 6.46 0.048424 6.46 0.049324 6.46 0.049227 6.46 0.048682 6.46 0.047987 6.46 0.047283 6.46 0.04663 6.46 0.046045 6.46 0.04553 6.46 0.044683 6.46 0.044027 
3.24 1.2335e-15 3.24 0.0055421 4.86 3.0068e-05 6.48 6.4577e-05 6.48 0.0041921 6.48 0.016759 6.48 0.030051 6.48 0.039606 6.48 0.045293 6.48 0.048094 6.48 0.049049 6.48 0.048992 6.48 0.048474 6.48 0.047797 6.48 0.047107 6.48 0.046463 6.48 0.045885 6.48 0.045375 6.48 0.044535 6.48 0.043884 
3.25 8.4363e-16 3.25 0.0052388 4.875 2.6608e-05 6.5 5.8164e-05 6.5 0.0039976 6.5 0.016314 6.5 0.029536 6.5 0.039132 6.5 0.044892 6.5 0.047763 6.5 0.048773 6.5 0.048756 6.5 0.048265 6.5 0.047607 6.5 0.04693 6.5 0.046296 6.5 0.045725 6.5 0.04522 6.5 0.044387 6.5 0.04374 
3.26 5.7545e-16 3.26 0.0049494 4.89 2.352e-05 6.52 5.2336e-05 6.52 0.0038104 6.52 0.015876 6.52 0.029024 6.52 0.038659 6.52 0.044491 6.52 0.047431 6.52 0.048495 6.52 0.048518 6.52 0.048055 6.52 0.047416 6.52 0.046752 6.52 0.046127 6.52 0.045564 6.52 0.045064 6.52 0.044238 6.52 0.043596 
3.27 3.9147e-16 3.27 0.0046736 4.905 2.0767e-05 6.54 4.7046e-05 6.54 0.0036303 6.54 0.015446 6.54 0.028517 6.54 0.038187 6.54 0.044089 6.54 0.047099 6.54 0.048217 6.54 0.04828 6.54 0.047844 6.54 0.047225 6.54 0.046574 6.54 0.045959 6.54 0.045402 6.54 0.044908 6.54 0.044089 6.54 0.043452 
3.28 2.656e-16 3.28 0.0044107 4.92 1.8316e-05 6.56 4.2248e-05 6.56 0.0034571 6.56 0.015024 6.56 0.028014 6.56 0.037716 6.56 0.043688 6.56 0.046765 6.56 0.047938 6.56 0.04804 6.56 0.047632 6.56 0.047032 6.56 0.046395 6.56 0.045789 6.56 0.045239 6.56 0.044751 6.56 0.04394 6.56 0.043308 
3.29 1.7971e-16 3.29 0.0041604 4.935 1.6137e-05 6.58 3.7902e-05 6.58 0.0032906 6.58 0.014609 6.58 0.027514 6.58 0.037247 6.58 0.043286 6.58 0.04643 6.58 0.047658 6.58 0.047799 6.58 0.04742 6.58 0.046839 6.58 0.046215 6.58 0.045619 6.58 0.045077 6.58 0.044593 6.58 0.04379 6.58 0.043163 
3.3 1.2127e-16 3.3 0.0039222 4.95 1.42e-05 6.6 3.3968e-05 6.6 0.0031306 6.6 0.014202 6.6 0.027019 6.6 0.03678 6.6 0.042884 6.6 0.046095 6.6 0.047377 6.6 0.047558 6.6 0.047206 6.6 0.046644 6.6 0.046035 6.6 0.045448 6.6 0.044913 6.6 0.044435 6.6 0.04364 6.6 0.043018 
3.31 8.1617e-17 3.31 0.0036956 4.965 1.2482e-05 6.62 3.0411e-05 6.62 0.002977 6.62 0.013802 6.62 0.026529 6.62 0.036313 6.62 0.042482 6.62 0.045759 6.62 0.047094 6.62 0.047315 6.62 0.046991 6.62 0.046449 6.62 0.045853 6.62 0.045277 6.62 0.044749 6.62 0.044277 6.62 0.043489 6.62 0.042872 
3.32 5.478e-17 3.32 0.0034802 4.98 1.096e-05 6.64 2.72e-05 6.64 0.0028296 6.64 0.013411 6.64 0.026042 6.64 0.035848 6.64 0.04208 6.64 0.045422 6.64 0.046811 6.64 0.047072 6.64 0.046776 6.64 0.046253 6.64 0.045671 6.64 0.045105 6.64 0.044585 6.64 0.044118 6.64 0.043338 6.64 0.042726 
3.33 3.6669e-17 3.33 0.0032755 4.995 9.6116e-06 6.66 2.4302e-05 6.66 0.0026883 6.66 0.013026 6.66 0.02556 6.66 0.035385 6.66 0.041678 6.66 0.045085 6.66 0.046527 6.66 0.046827 6.66 0.046559 6.66 0.046057 6.66 0.045489 6.66 0.044932 6.66 0.044419 6.66 0.043958 6.66 0.043186 6.66 0.04258 
